user_id,l7d_total,prev_avg,usage_trend,will_churn
U000081,185.35,163.84666666666666,1.1311605400130123,0
U000082,185.54999999999998,161.04999999999998,1.1520322680732238,0
U000083,0.0,0.0,1.0,1
U000084,0.0,18.333333333333332,0.0054249547920434,0
U000085,42.08,35.193333333333335,1.1951265583679636,0
U000086,152.49,144.66333333333333,1.0540652559349744,0
U000087,142.10999999999999,155.47,0.91412226007585,0
U000088,0.0,0.0,1.0,1
U000089,164.82999999999998,95.76666666666667,1.7204102920723225,0
U000090,45.059999999999995,29.626666666666665,1.5191747028481721,0
U000091,171.62,94.68333333333334,1.8117109196412873,0
U000092,142.54,105.44333333333333,1.351482803271958,0
U000093,87.43,140.18666666666667,0.6239367010407262,0
U000094,140.68,120.08333333333333,1.1713770628206908,0
U000095,252.65,206.52333333333334,1.2232403568490167,0
U000096,151.38,171.65333333333334,0.8819625043667274,0
U000097,184.61,72.99666666666666,2.52692781248575,0
U000098,0.0,113.55666666666667,0.0008798428014194798,1
U000099,41.97,73.72333333333334,0.5698740235697837,0
U000100,50.349999999999994,48.63666666666666,1.0351549141645577,0
U000101,221.9,118.62229239650219,1.8699099850479353,0
U000102,0.0,0.0,1.0,1
U000103,0.0,0.0,1.0,1
U000104,96.15,146.17,0.6580296711560814,0
U000105,61.5,92.37333333333333,0.6661379857256147,0
U000106,0.0,37.04333333333333,0.0026922731759849235,1
U000107,0.0,0.0,1.0,1
U000108,0.0,0.0,1.0,1
U000109,50.97,122.67,0.41598110287529527,0
U000110,0.0,0.0,1.0,1
U000111,150.32,64.51666666666667,2.327882383286046,0
U000112,47.8,44.88333333333333,1.0648388291959985,0
U000113,0.0,49.919999999999995,0.0019992003198720516,1
U000114,68.03,42.35333333333333,1.6048209798994975,0
U000115,0.0,0.0,1.0,1
U000116,108.84,58.61666666666667,1.855350553505535,0
U000117,131.59,162.40666666666667,0.8103667541844437,0
U000118,26.11,46.02333333333333,0.5682590156825902,0
U000119,0.0,0.0,1.0,1
U000120,277.25,75.45,3.6710787557908673,0
U000121,87.0,46.17666666666667,1.8821580350068425,0
U000122,31.4,32.486666666666665,0.9666530278232406,0
U000123,67.42,78.39,0.8602369728627851,0
U000124,69.01,46.373333333333335,1.487089370248171,0
U000125,192.73,296.8333333333333,0.6494050291872474,0
U000126,155.61,117.14333333333333,1.3280925710061697,0
U000127,48.34,131.39396590983196,0.36838192281169985,0
U000128,107.21,175.04333333333332,0.6126981710218298,0
U000129,0.0,18.823333333333334,0.005284481240091597,0
U000130,0.0,0.0,1.0,1
U000131,129.73000000000002,146.64666666666668,0.8847219698346357,0
U000132,238.59,207.20333333333335,1.1514045440658616,0
U000133,60.05,101.59666666666665,0.5914648136615426,0
U000134,0.0,0.0,1.0,1
U000135,288.15,199.13333333333333,1.4467960515308684,0
U000136,0.0,0.0,1.0,0
U000137,171.8,196.6833333333333,0.8735495892267301,0
U000138,100.9,133.37666666666667,0.7566865619459082,0
U000139,226.35,226.34666666666666,1.0000147201695764,0
U000140,46.68,70.77,0.6600818399887118,0
U000141,119.86,26.47,4.514866390666165,0
U000142,119.49000000000001,109.18666666666667,1.0942780455072287,0
U000143,719.4165879455157,128.10333333333332,5.61230795828644,0
U000144,69.26,129.80333333333334,0.5339354904929307,0
U000145,120.24000000000001,135.04,0.8904839425780673,0
U000146,0.0,20.55666666666667,0.004841052121994513,1
U000147,0.0,0.0,1.0,1
U000148,0.0,0.0,1.0,0
U000149,0.0,64.5,0.0015479876160990715,0
U000150,27.869999999999997,79.12333333333333,0.3530525518576177,0
U000151,108.08,53.376666666666665,2.0229383531758396,0
U000152,131.95,92.05,1.4329896907216495,0
U000153,218.96,151.16666666666666,1.4481710004407229,0
U000154,0.0,0.0,1.0,1
U000155,0.0,0.0,1.0,1
U000156,134.87,123.91000000000001,1.0883799693573097,0
U000157,123.78,117.07,1.0572672185713068,0
U000158,190.08,154.89333333333335,1.2270205170114843,0
U000159,0.0,0.0,1.0,1
U000160,0.0,57.74,0.0017289073305670815,1
U000161,90.46,47.15,1.9166137566137564,0
U000162,0.0,0.0,1.0,1
U000163,230.53,122.74666666666667,1.8773810169859446,0
U000164,180.25,94.70666666666666,1.9022923845017932,0
U000165,303.46,64.71666666666667,4.683363332476215,0
U000166,0.0,12.26333333333333,0.00808843354003775,0
U000167,309.89,105.58666666666666,2.9331041443259958,0
U000168,0.0,0.0,1.0,0
U000169,128.37,109.89666666666666,1.1679444831661567,0
U000170,140.07,124.75333333333333,1.1226772746689448,0
U000171,59.769999999999996,44.416666666666664,1.3448895544739798,0
U000172,322.32,167.85666666666665,1.9196618175323004,0
U000173,42.55,64.61666666666666,0.65902652588205,0
U000174,264.32,167.63333333333333,1.5764308426073135,0
U000175,15.08,39.6,0.38236775818639795,0
U000176,148.6,121.20666666666666,1.2258188612881953,0
U000177,194.5,95.80666666666666,2.029056026692618,0
U000178,83.69,196.0,0.42728199898011215,0
U000179,73.28,78.10333333333334,0.9383231746302374,0
U000180,312.64,198.57000000000002,1.5741682186540493,0
U000181,64.72,159.47333333333333,0.4062082219251337,1
U000182,0.0,5.343333333333334,0.01837109614206981,1
U000183,60.730000000000004,118.64666666666666,0.5122670110038178,0
U000184,44.260000000000005,30.313333333333333,1.4585708022797021,0
U000185,162.97,116.91333333333334,1.393601868732908,0
U000186,13.56,36.73666666666667,0.37082616957741377,0
U000187,44.290000000000006,62.28333333333333,0.7115682607534065,0
U000188,0.0,0.0,1.0,1
U000189,115.91,74.36666666666667,1.5578782452999103,0
U000190,0.0,0.0,1.0,1
U000191,154.07,47.163333333333334,3.2619366669017555,0
U000192,162.78,59.71666666666667,2.7229869044302033,0
U000193,50.629999999999995,59.95666666666667,0.8447022256757506,0
U000194,61.61000000000001,178.90666666666667,0.3447357640311348,0
U000195,53.97,60.64000000000001,0.8901876852156733,1
U000196,357.52,192.42333333333332,1.8575410772720191,0
U000197,67.49,27.576666666666668,2.442129350837046,0
U000198,70.97,67.73666666666666,1.0476635054788463,0
U000199,206.92000000000002,203.04333333333332,1.0190834058054248,0
U000200,85.63,43.086666666666666,1.9851034269836367,1
U000201,161.89,122.79666666666667,1.3180992161436436,0
U000202,312.56,235.69333333333336,1.3259916876360656,0
U000203,168.45000000000002,199.15333333333334,0.8459080567451821,0
U000204,0.0,0.0,1.0,1
U000205,35.23,51.126666666666665,0.6896798542425819,1
U000206,154.98,118.95,1.3026459470810583,0
U000207,331.83000000000004,280.38,1.1834355390758702,0
U000208,434.03,187.98666666666668,2.308138092368766,0
U000209,81.22,76.27666666666666,1.064723082966002,0
U000210,103.96000000000001,132.82666666666668,0.7828376548472842,0
U000211,38.91,78.7,0.49505076142131976,0
U000212,98.05,62.276666666666664,1.5735050499652647,0
U000213,128.47,135.77,0.9462721719290498,0
U000214,42.239999999999995,19.433333333333334,2.1675767918088735,1
U000215,84.28,41.99666666666667,2.004434238657059,0
U000216,58.81,63.169999999999995,0.9310889837205628,0
U000217,104.18,138.32666666666668,0.7533230591408207,0
U000218,179.72,34.156666666666666,5.24919723654763,0
U000219,210.75,192.38,1.0954384871155445,0
U000220,56.13,74.53333333333333,0.7534167038856634,0
U000221,0.0,0.0,1.0,1
U000222,80.52000000000001,57.6,1.3972270363951473,0
U000223,107.26,92.44333333333333,1.1601051759536074,0
U000224,9.99,40.85666666666666,0.24635793928542363,0
U000225,68.24,140.59666666666666,0.48572579307730573,0
U000226,73.53,50.74,1.448269079464988,0
U000227,0.0,0.0,1.0,0
U000228,0.0,0.0,1.0,0
U000229,197.72,185.30999999999997,1.06693274364921,0
U000230,0.0,0.0,1.0,1
U000231,0.0,0.0,1.0,1
U000232,239.6,170.58,1.4043824701195218,0
U000233,0.0,0.0,1.0,1
U000234,0.0,5.489999999999999,0.01788908765652952,1
U000235,110.86,63.166666666666664,1.7538461538461538,0
U000236,0.0,0.0,1.0,1
U000237,71.82,74.97666666666667,0.9579540913732627,0
U000238,162.56,133.03333333333333,1.2217826740110165,0
U000239,0.0,120.68,0.0008279516476237788,1
U000240,302.12,180.21,1.6761133603238867,0
U000241,0.0,24.099999999999998,0.004132231404958678,0
U000242,0.0,0.0,1.0,0
U000243,0.0,0.0,1.0,1
U000244,0.0,0.0,1.0,1
U000245,80.5,49.95666666666667,1.610175134847173,0
U000246,0.0,0.0,1.0,0
U000247,0.0,30.69666666666667,0.0032471046650070353,1
U000248,312.91999999999996,140.16,2.2317125338656782,0
U000249,16.82,44.24666666666667,0.38153938665063136,0
U000250,0.0,0.0,1.0,0
U000251,164.1,70.54333333333334,2.324352380502996,0
U000252,33.519999999999996,76.12333333333333,0.4410722875759828,0
U000253,317.47,208.96666666666667,1.5189891581632655,0
U000254,48.19,64.07000000000001,0.7525323359825463,0
U000255,151.51,152.05791854190693,0.9963990139510482,0
U000256,0.0,0.0,1.0,0
U000257,166.91,143.22,1.1652944459949763,0
U000258,54.03,61.67333333333334,0.8762680768400604,0
U000259,80.66,34.96333333333333,2.3032607662325315,0
U000260,180.76,143.30666666666667,1.2611687043838036,0
U000261,58.67,73.78333333333333,0.7954432664110085,0
U000262,43.870000000000005,73.59666666666666,0.5966348545841061,0
U000263,324.47,281.78000000000003,1.15144742443593,0
U000264,0.0,27.649999999999995,0.003603603603603604,1
U000265,212.17,84.65333333333334,2.504562259104853,0
U000266,0.0,0.0,1.0,1
U000267,118.52,37.550000000000004,3.150597609561752,0
U000268,100.45,127.59333333333335,0.7874334342696042,0
U000269,69.52000000000001,23.099999999999998,3.0008620689655174,0
U000270,28.75,121.78666666666668,0.23669529070721435,1
U000271,65.66,84.64,0.77602076941232,0
U000272,0.0,0.0,1.0,1
U000273,106.54,62.43666666666667,1.7052395927722401,0
U000274,291.27,200.61666666666667,1.4516482604002325,0
U000275,285.39,94.22333333333334,3.026716613068523,0
U000276,203.24,147.25666666666666,1.3799172076820414,0
U000277,0.0,0.0,1.0,0
U000278,95.43,65.92666666666666,1.4468396607431344,0
U000279,0.0,0.0,1.0,1
U000280,122.07,263.5733333333333,0.4633384743748577,0
U000281,237.89,162.16,1.4667200788857389,0
U000282,55.05,69.59333333333333,0.7913238951597475,0
U000283,373.1796023800245,107.87,3.457252962675044,0
U000284,0.0,29.94333333333333,0.003328525463219794,1
U000285,0.0,66.06333333333333,0.0015114111542143182,0
U000286,28.53,35.623333333333335,0.8014369693011104,0
U000287,40.99,103.5746851966288,0.39633590323490203,0
U000288,161.48,69.25333333333333,2.3298087090262425,0
U000289,0.0,0.0,1.0,1
U000290,185.0,66.09333333333333,2.7963541142108976,0
U000291,0.0,0.0,1.0,0
U000292,115.49000000000001,200.19333333333336,0.5771035814139263,0
U000293,0.0,82.92666666666666,0.0012044323109041274,1
U000294,301.87,320.00333333333333,0.9433516260374254,0
U000295,119.63000000000001,114.37333333333333,1.0459204472657389,0
U000296,40.15,63.54,0.6324638592080453,0
U000297,8.35,35.193333333333335,0.23942198715527008,0
U000298,0.0,0.0,1.0,1
U000299,28.68,62.89333333333334,0.4568737432532543,0
U000300,133.83,95.25333333333333,1.4045654757743133,0
U000301,103.09,153.62666666666667,0.6712563424259509,0
U000302,192.16,58.339999999999996,3.2898699520876113,0
U000303,211.87,168.16333333333333,1.2597515798648944,0
U000304,105.48,123.09333333333332,0.8570268953947726,0
U000305,50.470000000000006,178.32666666666668,0.2834217605739053,0
U000306,305.53,141.8033333333333,2.1537901388269014,0
U000307,0.0,57.836666666666666,0.0017260226684310456,0
U000308,234.66,169.0533333333333,1.3878532298112167,0
U000309,0.0,0.0,1.0,1
U000310,240.36,149.69,1.6053141064156486,0
U000311,399.2,136.29666666666665,2.927490896649479,0
U000312,0.0,0.0,1.0,1
U000313,31.56,59.95333333333334,0.5271980461811723,0
U000314,0.0,32.54666666666667,0.00306309985705534,1
U000315,88.39,52.92666666666667,1.6687830022630121,0
U000316,143.45,65.67,2.1826060513912116,0
U000317,0.0,0.0,1.0,0
U000318,142.97,115.12333333333333,1.2416755865420777,0
U000319,225.31,228.39666666666668,0.9864914149002902,0
U000320,0.0,32.79333333333333,0.003040129712201054,0
U000321,0.0,0.0,1.0,0
U000322,70.22999999999999,170.49333333333334,0.41226698972214615,0
U000323,160.65,102.78000000000002,1.5624999999999998,0
U000324,0.0,41.56666666666667,0.0024,0
U000325,51.120000000000005,33.25666666666667,1.535525132407315,1
U000326,0.0,0.0,1.0,1
U000327,67.84,191.96333333333334,0.3537374824276714,0
U000328,213.58,117.47333333333334,1.8174189158539351,0
U000329,0.0,0.0,1.0,0
U000330,99.53,131.36333333333332,0.7578539009609778,0
U000331,122.46000000000001,59.663333333333334,2.050755758826482,0
U000332,0.0,0.0,1.0,0
U000333,187.03000000000003,89.81,2.0813035257479706,0
U000334,79.38,84.15333333333334,0.9433454660547554,0
U000335,0.0,0.0,1.0,1
U000336,221.44,184.63333333333333,1.1992421508480693,0
U000337,198.0,171.41,1.1550346918547023,0
U000338,114.47,167.4466666666667,0.683809485914372,0
U000339,36.21,71.83,0.5047963297650494,0
U000340,67.0,51.32,1.3049397121742512,0
U000341,104.2,67.12,1.551621541207974,0
U000342,84.91,82.77333333333333,1.0257823183975545,0
U000343,235.15,152.71333333333334,1.5394599075124336,0
U000344,13.14,120.67333333333333,0.10962684919408258,0
U000345,0.0,27.383333333333336,0.003638568829593693,1
U000346,135.27,52.88666666666666,2.5547936587820836,0
U000347,224.42,77.20666666666666,2.904277337012763,0
U000348,77.99,102.59666666666668,0.7603946898633515,1
U000349,55.36,40.89666666666667,1.3527929099926823,0
U000350,65.53,133.02,0.4930138221153846,0
U000351,60.93,96.65333333333332,0.6307793013160616,0
U000352,0.0,0.0,1.0,1
U000353,228.6,98.26333333333334,2.3250533735470533,0
U000354,44.97,58.35333333333333,0.7710424270072993,0
U000355,345.07,231.78666666666666,1.4885288790501108,0
U000356,42.19,48.416666666666664,0.8716592236344899,0
U000357,0.0,0.0,1.0,1
U000358,112.56,173.04999999999998,0.6506497256713832,0
U000359,338.03000000000003,197.04,1.7151770315511823,0
U000360,94.31,89.44999999999999,1.0542713567839197,0
U000361,0.0,0.0,1.0,1
U000362,0.0,84.83,0.001177440244907571,0
U000363,0.0,205.10333333333332,0.00048732151849385167,0
U000364,107.43,149.99333333333334,0.7164208936661632,0
U000365,196.79,120.76666666666667,1.628985107556536,0
U000366,48.21,39.64,1.215651736285858,0
U000367,184.82999999999998,131.33,1.4070607928174692,0
U000368,184.29,245.24333333333334,0.7515590397130552,0
U000369,192.88,33.93333333333333,5.670323212536728,0
U000370,134.48000000000002,104.40666666666668,1.287764735902016,0
U000371,78.92,290.00333333333333,0.2723857016465397,0
U000372,187.95,67.74666666666667,2.7716910680947233,0
U000373,258.71000000000004,246.10666666666668,1.0511900571335737,0
U000374,0.0,31.426666666666666,0.0031719179530556143,1
U000375,398.06,194.22333333333333,2.048956207008937,0
U000376,61.88,71.92999999999999,0.8604748021657644,0
U000377,0.0,19.036666666666665,0.0052255704581083435,1
U000378,98.32,176.98000000000002,0.5557939914163089,0
U000379,123.17999999999999,155.87333333333333,0.7903915199179347,0
U000380,295.93,201.1933333333333,1.4706398622242833,0
U000381,281.09,150.48333333333332,1.867338129496403,0
U000382,83.69,56.68666666666667,1.475522423104015,0
U000383,194.26,69.58666666666666,2.7890557734621644,0
U000384,0.0,0.0,1.0,1
U000385,182.54999999999998,174.27666666666667,1.047445185709097,0
U000386,0.0,0.0,1.0,1
U000387,146.57,265.55333333333334,0.5521105199759083,0
U000388,161.94,321.49333333333334,0.5038661663799,0
U000389,57.989999999999995,95.50333333333333,0.6076147972525365,0
U000390,153.9,139.42,1.1037844036697249,0
U000391,108.13999999999999,50.550000000000004,2.137018756169792,0
U000392,245.4,86.56666666666666,2.832692307692308,0
U000393,0.0,0.0,1.0,0
U000394,0.0,0.0,1.0,1
U000395,0.0,0.0,1.0,1
U000396,139.32,52.88666666666666,2.6312279818822346,0
U000397,74.63,46.00666666666667,1.620806824754193,0
U000398,178.77,116.46333333333332,1.5345305842317483,0
U000399,207.61,63.06,3.28863204559848,0
U000400,0.0,0.0,1.0,1
U000401,0.0,20.963333333333335,0.004747586643456243,1
U000402,133.76,169.04666666666665,0.7913842030584897,0
U000403,125.78,133.42333333333332,0.9427565718850639,0
U000404,22.25,97.98666666666666,0.22785971589750564,0
U000405,136.58,102.94333333333333,1.3264322453336785,0
U000406,0.0,0.0,1.0,1
U000407,0.0,0.0,1.0,1
U000408,105.03999999999999,50.67333333333334,2.070772058823529,0
U000409,107.03,128.02333333333334,0.8361474620808075,0
U000410,0.0,0.0,1.0,1
U000411,190.9,134.65,1.417439703153989,0
U000412,35.879999999999995,26.076666666666668,1.3745065580033107,0
U000413,0.0,0.0,1.0,1
U000414,192.71,220.00985081821088,0.8759716990551328,0
U000415,148.98000000000002,78.47333333333333,1.8973358221618875,0
U000416,16.33,43.78666666666667,0.37437338599422754,0
U000417,177.4,41.78,4.238299904489016,0
U000418,72.88,157.84,0.46207420539445354,0
U000419,45.7,242.61,0.18870256684932638,0
U000420,0.0,0.0,1.0,1
U000421,435.99,268.78333333333336,1.6218558234674267,0
U000422,150.75,302.83233103173296,0.49796599618875953,0
U000423,200.77,172.25666666666666,1.1654321465178796,0
U000424,0.0,0.0,1.0,0
U000425,170.43,191.16,0.8916135104046847,0
U000426,209.72,82.18333333333334,2.549969617176423,0
U000427,106.62,145.66333333333333,0.7321457156578015,0
U000428,404.74,188.99666666666667,2.1409155810960887,0
U000429,169.01,64.94,2.6000922509225095,0
U000430,180.85,264.22666666666663,0.6845695982244193,0
U000431,120.67,110.48666666666666,1.0920846394984327,0
U000432,67.64,70.29666666666667,0.9622614707135755,0
U000433,225.6,100.37333333333333,2.246367195275695,0
U000434,134.26,102.25,1.3127503663898388,0
U000435,95.99000000000001,258.29,0.37187971670730285,0
U000436,170.86,114.71,1.4890688964375927,0
U000437,109.17999999999999,29.09,3.7437478588557718,0
U000438,158.0,74.52333333333333,2.1186402823066963,0
U000439,74.39,34.60333333333333,2.146479684948612,0
U000440,122.42,198.97333333333333,0.6154515923780182,0
U000441,13.34,20.426666666666666,0.6547580383241312,0
U000442,159.84,97.07,1.645981269939282,0
U000443,185.35,96.31,1.9235556477543823,0
U000444,104.17,68.86,1.5120359628770303,0
U000445,56.33,91.08666666666666,0.6188404737534728,0
U000446,117.97,100.28666666666668,1.1761522114490635,0
U000447,35.57,92.62,0.3847066436583262,0
U000448,93.84,277.8333333333333,0.3379947229551451,0
U000449,59.32,70.26,0.8445139283683911,0
U000450,0.0,0.0,1.0,0
U000451,45.99,64.77666666666667,0.7104249088013154,0
U000452,141.92000000000002,85.42,1.66066417212348,1
U000453,38.02,73.54,0.5176534492123847,0
U000454,119.53999999999999,117.86000000000001,1.0142421159715156,0
U000455,77.47999999999999,69.88333333333334,1.1085496546796854,0
U000456,0.0,122.09333333333332,0.0008183752523323696,1
U000457,0.0,0.0,1.0,1
U000458,99.75,65.06333333333333,1.5323034426313367,0
U000459,304.82,82.5,3.691525423728814,0
U000460,70.78999999999999,58.63333333333333,1.2069807037457432,0
U000461,112.86,115.47666666666667,0.9773599054018977,0
U000462,45.93,37.556666666666665,1.2223599185624503,0
U000463,144.13,66.84333333333333,2.1545087885276106,0
U000464,0.0,43.43666666666667,0.0022969144782175946,0
U000465,153.75,142.01666666666668,1.0825612759469918,0
U000466,47.19,54.120000000000005,0.8721873847288822,1
U000467,258.95,137.71666666666667,1.8796710605877374,0
U000468,0.0,0.0,1.0,1
U000469,351.48,203.6966666666667,1.725150885686714,0
U000470,81.45,151.66666666666666,0.5373380188886449,0
U000471,63.05,57.0,1.105954465849387,0
U000472,46.05,108.00666666666666,0.4268931919092255,0
U000473,22.55,24.939999999999998,0.9045527156549522,0
U000474,19.87,59.54333333333333,0.3348236740624826,0
U000475,23.130000000000003,46.096666666666664,0.5028501334872647,0
U000476,292.35,248.6933333333333,1.1754736193359954,0
U000477,0.0,0.0,1.0,1
U000478,0.0,0.0,1.0,1
U000479,119.84,92.95,1.2889844169801183,0
U000480,52.28,87.93666666666667,0.594979364658665,0
U000481,0.0,0.0,1.0,1
U000482,0.0,4.623333333333333,0.021171489061397323,0
U000483,205.82,140.69,1.4626038781163435,0
U000484,0.0,0.0,1.0,0
U000485,37.13,51.63999999999999,0.7195593351372247,0
U000486,74.11,65.75666666666667,1.1268411196031785,0
U000487,194.36,133.78666666666666,1.452422446845591,0
U000488,166.2,225.59,0.7368514333820727,0
U000489,0.0,36.82333333333333,0.0027083145255935724,1
U000490,128.91,139.69,0.9228843264897346,0
U000491,134.61,121.10000000000001,1.1114686468646866,0
U000492,216.38,134.50333333333333,1.6082811223099973,0
U000493,156.53,143.01333333333335,1.0944472911911305,0
U000494,119.19,157.93666666666667,0.7548248296808757,0
U000495,118.07,134.27333333333334,0.8794155586425877,0
U000496,0.0,0.0,1.0,1
U000497,0.0,0.0,1.0,1
U000498,69.02000000000001,87.62666666666667,0.7879018162474354,0
U000499,0.0,44.446666666666665,0.00224483687518707,1
U000500,0.0,0.0,1.0,1
U000501,0.0,0.0,1.0,0
U000502,0.0,54.68333333333334,0.0018253726802555522,1
U000503,172.45,177.44079847195334,0.9718892867729118,1
U000504,0.0,5.47,0.017953321364452428,1
U000505,117.02000000000001,119.22000000000001,0.9815621857190747,0
U000506,36.87,38.92,0.9474628395694514,0
U000507,118.16,26.040000000000003,4.524100994644223,0
U000508,201.41,115.05,1.7499782891880158,0
U000509,307.11,220.78666666666666,1.3908037304198233,0
U000510,0.0,0.0,1.0,1
U000511,293.90999999999997,156.13666666666666,1.8818245823643618,0
U000512,185.5,124.63,1.488014110478634,0
U000513,25.34,36.14333333333333,0.7019221925871425,0
U000514,75.81,133.26000000000002,0.5692111577684462,0
U000515,108.92,87.39999999999999,1.2459428571428572,0
U000516,113.75999999999999,116.82,0.9738282586383852,0
U000517,0.0,13.616666666666665,0.0072904009720534645,1
U000518,224.32999999999998,72.78333333333333,3.079304825062886,0
U000519,111.14,120.8,0.9200992555831266,0
U000520,132.67000000000002,114.28666666666668,1.160712204219606,0
U000521,143.0,174.42666666666665,0.8199320065701518,0
U000522,131.6,131.35333333333332,1.0018764580586266,0
U000523,163.93,83.3,1.9667865707434056,0
U000524,0.0,0.0,1.0,0
U000525,0.0,0.0,1.0,0
U000526,65.95,64.25,1.0264180264180265,0
U000527,33.81,105.49333333333334,0.3211376980870005,1
U000528,206.82,173.27666666666664,1.1934708630534676,0
U000529,0.0,37.07333333333333,0.002690100430416069,0
U000530,227.88,63.406666666666666,3.5898593323535586,0
U000531,32.93,30.03,1.0962495851310985,0
U000532,24.12,71.23,0.33954857703631014,0
U000533,0.0,0.0,1.0,1
U000534,35.16,67.41666666666667,0.5222414218711429,0
U000535,243.24,240.47,1.0115143201562955,0
U000536,18.880000000000003,91.05666666666667,0.20821296668738806,0
U000537,220.41,194.11,1.1354204211935532,0
U000538,52.97,47.32,1.119148038802193,0
U000539,124.05,179.91333333333333,0.6896711354714465,0
U000540,234.12,139.29999999999998,1.680200860832138,0
U000541,83.62,106.60666666666667,0.7845807822066725,0
U000542,41.379999999999995,31.676666666666666,1.3053603272841707,0
U000543,22.04,56.913333333333334,0.38833021515434984,0
U000544,126.25,55.660000000000004,2.2659612625538017,0
U000545,0.0,177.6833333333333,0.0005624824224242993,0
U000546,134.32999999999998,138.17666666666665,0.9721813755032181,0
U000547,30.89,153.02333333333334,0.2023858763088578,0
U000548,112.5,167.24666666666667,0.6728547526093538,0
U000549,0.0,0.0,1.0,0
U000550,312.46,148.17,2.108046132056384,0
U000551,167.34,64.78333333333333,2.5806319034163887,0
U000552,112.99000000000001,86.24333333333334,1.309771068988148,0
U000553,170.61,239.85999999999999,0.7114102350391733,0
U000554,0.0,0.0,1.0,0
U000555,20.74,60.02333333333333,0.34662083495037976,0
U000556,79.5,36.089999999999996,2.19950262503454,0
U000557,103.88,135.76333333333335,0.7653279030398193,0
